Engine rpm;Lub oil pressure;Fuel pressure;Coolant pressure;lub oil temp;Coolant temp;Engine Condition
1281;4.326.132.973;7.544.679.042;1.786.559.169;7.593.607.805;843.723.971;1
515;2.631.745.037;5.141.839.469;3.904.581.893;758.743.454;7.388.735.381;1
532;4.840.679.718;6.548.381.141;1.650.975.086;7.600.794.732;80.137.787;0
746;261.117.995;5.472.861.911;3.306.702.376;773.396.715;8.395.567.387;0
595;3.985.342.987;5.392.746.235;3.124.794.709;7.727.318.463;7.302.905.258;1
734;432.444.457;3.428.495.564;1.666.889.046;7.421.309.654;6.748.628.208;1
1325;2.576.281.995;4.705.303.879;1.949.557.643;8.353.229.396;7.792.544.628;0
585;3.293.363.206;4.025.384.423;0.601328305;7.598.349.042;6.940.365.511;0
612;3.521.003.191;6.020.546.535;2.758.078.468;7.614.881.575;8.767.943.614;0
701;2.159.218.772;3.708.127.206;241.833.237;8.369.122.944;7.739.505.008;1
537;4.783.063.725;5.331.258.329;2.468.434.171;7.549.587.515;8.295.136.623;1
630;435.984.676;7.751.755.991;1.655.361.443;774.989.057;7.368.835.909;1
1158;2.742.802.574;4.991.820.418;1.957.149.628;7.623.093.825;7.588.126.648;0
1251;3.584.184.456;104.136.733;4.832.814.846;7.754.527.311;7.267.294.151;1
1093;2.832.424.062;1.546.395.878;311.727.044;7.547.768.101;8.962.120.271;0
1127;507.268.269;681.317.365;0.934778561;8.306.127.579;7.213.018.203;0
810;2.182.077.363;3.829.218.373;2.211.181.184;7.595.915.224;7.991.417.325;0
1132;2.623.418.862;4.786.359.966;1.213.274.551;7.625.130.339;7.366.834.151;0
708;3.794.818.451;6.667.677.679;2.591.817.858;7.563.321.787;7.253.621.642;0
852;1.826.802.862;0.003187131;1.604.831.193;7.478.632.291;7.805.077.611;0
1427;2.760.101.103;481.223.921;1.913.308.552;7.756.042.003;8.372.248.975;0
725;4.209.022.176;6.057.807.892;2.376.675.005;8.778.579.368;6.616.930.857;1
1678;4.613.439.195;9.126.897.079;3.197.874.112;7.910.830.698;8.992.400.371;0
484;5.263.004.146;6.592.482.223;120.076.199;7.830.967.845;8.472.409.573;1
579;2.500.167.726;622.824.259;341.213.289;7.692.823.406;8.403.177.895;1
710;3.187.427.163;4.332.324.625;1.441.660.207;7.865.985.758;862.608.233;0
801;2.027.995.091;8.256.966.173;1.799.598.692;760.638.664;8.512.378.022;1
1033;2.723.115.225;6.117.998.822;2.539.608.802;7.708.659.497;8.030.336.971;1
750;4.202.358.053;479.100.937;2.983.594.403;8.227.022.612;7.858.984.927;1
1146;2.191.356.128;1.600.809.987;2.075.441.638;7.779.979.262;8.822.691.722;1
571;3.846.579.553;6.969.059.875;3.026.831.768;7.962.424.241;8.572.985.857;1
611;4.244.865.605;9.959.492.787;1.263.896.217;8.133.242.027;7.854.191.489;1
549;199.374.084;4.625.570.948;1.864.397.353;7.662.459.806;6.958.164.752;1
602;1.992.411.472;1.450.001.214;1.674.045.221;7.497.794.953;7.954.604.686;1
991;2.993.602.814;7.357.912.132;1.838.679.964;8.519.846.046;8.429.236.773;0
703;2.414.684.633;5.864.750.233;2.689.150.458;7.601.192.001;8.819.960.261;0
637;4.952.190.555;6.027.251.788;2.790.124.683;7.422.403.572;7.092.097.388;1
1753;2.772.937.847;1.239.743.746;2.864.762.891;7.886.774.095;6.716.118.995;0
1171;3.047.381.169;1.035.437.527;172.024.243;755.456.164;737.434.686;1
1069;3.984.449.841;4.994.823.726;1.345.119.127;8.299.995.057;8.265.127.279;0
420;2.240.302.394;447.408.909;1.415.427.308;7.597.362.302;719.606.857;1
727;184.468.643;4.020.841.363;1.589.151.733;8.412.976.796;8.021.459.029;0
493;2.490.505.584;1.059.995.484;2.725.417.064;7.820.511.071;7.533.240.314;1
1096;3.430.717.702;5.002.303.551;2.663.771.604;7.465.581.451;7.198.808.166;1
659;358.196.466;4.822.044.563;2.174.537.883;763.928.606;7.333.540.249;1
707;4.840.693.515;500.507.629;1.094.223.016;7.485.388.323;67.488.008;1
1205;404.703.535;1.388.367.401;0.975923097;8.594.172.103;7.143.454.245;0
700;2.394.230.068;6.311.877.835;2.979.707.867;7.393.941.541;7.209.711.565;1
1080;2.693.775.375;4.282.920.986;1.636.801.186;7.768.474.593;7.799.648.047;0
756;213.878.395;5.436.338.981;2.780.686.691;7.520.875.547;8.004.686.982;1
435;2.073.412.564;5.463.211.555;1.737.806.407;7.798.766.677;8.964.485.731;0
901;3.372.798.014;4.965.825.775;1.953.673.912;7.769.046.461;8.647.516.729;1
640;42.047.159;6.976.177.129;1.269.378.197;7.521.147.358;8.182.913.126;0
630;5.460.139.356;6.912.194.172;0.958050044;7.710.743.742;7.917.308.083;1
554;4.032.825.284;4.152.598.356;2.390.905.996;7.672.919.904;8.234.870.606;1
603;2.389.305.272;3.936.474.153;1.569.414.623;7.644.631.932;760.343.309;0
618;3.663.000.942;6.970.910.261;2.616.064.484;7.713.092.833;7.949.157.323;0
606;2.895.441.253;158.399.891;1.054.605.719;7.713.665.425;7.439.104.545;0
1033;2.310.467.297;1.160.379.665;2.492.930.831;7.693.842.328;7.076.006.509;1
861;303.214.127;2.268.929.917;1.243.071.223;7.629.077.419;7.202.351.418;1
840;3.209.425.206;2.808.206.081;1.832.756.904;7.972.712.874;7.204.345.489;0
642;4.485.532.059;9.837.701.654;3.243.011.636;7.649.378.323;6.987.860.023;1
1270;3.860.422.121;1.408.179.727;1.826.087.117;7.550.892.668;8.289.034.868;1
1390;3.609.083.726;1.179.247.097;1.181.050.493;7.737.111.197;7.486.250.477;0
643;3.880.049.775;7.233.314.039;2.449.215.126;7.692.483.207;7.888.544.421;1
610;42.297.995;5.423.975.313;3.072.546.979;7.669.250.408;7.941.828.425;0
1320;2.269.715.394;1.455.700.566;1.447.439.407;7.562.033.885;741.352.658;1
406;5.164.862.822;6.786.440.771;5.604.405.978;7.660.528.593;7.366.097.884;1
488;3.958.650.912;5.000.750.149;1.444.011.718;7.852.695.151;7.769.742.674;1
685;2.415.465.561;6.113.998.123;2.637.208.715;7.700.658.587;7.973.707.343;1
610;3.279.106.253;7.912.288.777;1.524.616.847;7.483.928.781;8.326.239.706;1
712;3.560.420.469;604.620.701;2.531.478.485;7.436.417.504;735.113.009;1
779;2.950.209.523;9.412.265.387;3.942.357.311;7.717.120.899;7.171.544.676;1
842;3.235.276.462;1.199.883.921;1.584.456.672;743.825.019;7.923.858.009;0
928;3.202.533.145;7.156.707.826;213.311.741;8.532.272.965;7.284.269.314;1
859;2.880.869.186;7.647.686.852;1.187.150.118;8.092.163.008;7.983.482.554;1
1271;5.018.706.355;7.872.869.724;2.422.347.549;8.328.450.232;7.701.518.875;0
1443;2.295.309.478;169.306.201;3.135.259.598;7.302.948.829;75.804.136;0
576;4.909.902.492;4.556.781.073;3.936.352.831;745.981.944;7.811.637.884;1
641;2.095.956.547;6.116.655.672;1.520.047.848;7.808.243.217;802.153.329;1
599;1.970.065.853;3.978.153.515;3.246.746.653;729.819.601;7.085.638.693;1
554;2.153.890.012;3.371.146.971;1.418.455.253;8.161.149.959;8.250.144.504;1
864;2.551.393.319;8.766.630.363;1.939.279.539;7.852.726.587;7.728.479.866;1
763;456.492.203;1.011.660.458;1.199.974.055;7.804.114.218;737.140.353;0
931;2.545.411.888;1.011.704.169;1.774.429.247;7.669.010.778;7.984.666.949;1
963;2.298.965.474;54.702.135;2.511.968.515;760.834;6.490.320.944;1
1343;2.759.729.686;62.202.912;2.710.700.522;7.826.857.245;8.463.087.673;0
502;4.074.034.253;8.332.217.313;1.235.785.187;7.637.708.638;8.013.998.397;1
1025;3.750.264.954;5.404.616.509;2.183.279.155;7.616.853.423;6.597.853.557;0
1093;3.834.514.131;5.758.317.951;1.154.248.589;770.301.459;7.580.597.555;1
882;3.697.020.308;5.673.700.291;2.787.247.824;745.592.452;6.674.648.891;0
1378;4.693.227.755;7.454.413.359;4.689.989.726;7.646.796.292;8.420.749.837;1
1027;4.163.432.276;7.847.047.231;2.538.762.124;7.331.840.094;7.660.718.829;1
764;4.926.402.834;7.832.377.738;2.963.407.118;7.673.697.699;8.132.544.523;1
973;2.703.983.532;5.750.821.802;2.637.569.528;7.701.242.035;7.714.047.706;1
488;2.867.362.122;7.996.467.032;1.828.758.607;7.717.136.486;8.358.907.007;1
1381;3.532.325.101;3.777.488.418;1.568.011.257;7.789.378.773;8.042.044.858;0
1547;199.904.006;9.410.891.381;1.185.923.593;7.556.357.748;7.954.756.672;0
459;4.682.762.594;625.346.267;2.370.541.283;7.514.218.208;7.110.563.152;1
1345;4.964.371.265;7.929.235.025;1.116.680.503;7.767.504.798;7.783.689.516;0
1148;1.987.927.461;6.273.410.968;252.068.856;7.495.054.175;7.741.429.055;1
701;2.318.807.442;4.763.066.063;1.849.481.691;7.438.004.911;8.422.329.372;1
595;343.256.396;1.102.717.044;0.534141181;7.609.658.938;8.368.646.781;0
610;3.930.743.933;1.136.624.836;3.233.960.782;7.317.646.067;6.992.176.798;1
1411;3.816.342.263;6.208.901.636;2.285.024.222;7.433.606.907;7.809.758.978;1
841;5.420.151.341;5.724.991.856;2.291.590.294;7.494.155.987;7.125.042.963;0
939;3.064.708.256;7.768.152.896;2.291.449.722;8.797.664.159;733.569.412;1
1066;2.073.795.889;692.065.781;0.820036246;7.409.742.458;7.725.821.782;0
511;4.405.011.546;5.185.917.768;1.743.030.406;7.538.993.441;8.588.051.954;1
565;4.006.430.279;1.023.657.458;1.314.260.905;7.807.785.358;8.713.048.948;1
760;3.754.949.702;793.464.072;1.670.470.492;7.811.445.582;7.152.337.089;1
845;2.054.107.973;7.680.743.518;2.001.867.448;867.898.088;8.664.359.306;0
742;2.514.248.462;1.125.511.835;24.568.177;7.729.730.509;8.481.035.997;1
425;3.047.718.665;5.936.640.716;2.566.693.617;7.583.761.244;6.611.575.554;1
531;2.394.203.777;3.650.745.962;352.125.344;7.552.173.757;8.401.135.738;0
708;2.837.262.865;1.488.549.806;1.908.787.594;761.724.353;7.179.936.282;1
535;5.306.685.455;4.220.770.097;1.794.722.468;7.800.468.436;796.309.404;1
949;3.316.555.996;7.845.413.319;2.603.458.229;7.765.324.374;7.021.793.852;1
874;3.370.065.073;6.593.013.754;2.059.572.012;7.729.203.129;802.984.332;1
1236;3.495.513.006;4.279.331.627;2.434.648.978;7.817.439.883;7.583.041.427;0
686;3.666.340.367;3.777.285.083;1.613.340.375;7.729.737.123;7.599.342.688;0
750;3.273.313.304;6.750.125.685;1.655.976.624;7.781.967.782;7.210.717.831;0
930;2.877.134.116;8.359.251.452;4.442.517.072;8.469.267.771;7.176.105.022;0
1040;4.716.950.611;4.348.322.795;1.841.095.736;7.598.572.142;8.453.873.223;1
1330;4.325.024.041;492.614.776;2.114.454.043;799.955.178;6.898.541.131;1
1558;4.219.467.715;5.608.314.971;2.943.327.368;7.808.259.423;8.477.955.929;0
590;2.968.998.203;4.565.265.545;1.635.487.662;8.315.548.816;8.014.906.001;1
637;4.464.580.874;3.906.916.088;19.562.334;7.678.144.763;7.655.889.635;0
1357;3.690.566.574;6.468.602.731;2.612.755.275;8.289.999.018;7.871.002.308;0
1061;4.767.259.309;4.373.061.049;2.127.698.057;7.529.737.746;6.495.042.324;1
808;482.187.306;680.432.388;4.826.177.225;7.694.892.882;8.000.474.963;1
484;2.366.189.686;8.493.447.646;1.675.034.313;7.561.323.579;900.756.595;1
544;4.290.421.181;16.227.151;279.442.016;7.640.357.616;7.788.293.501;1
485;4.251.723.208;8.575.562.344;2.659.427.183;772.820.278;7.461.681.668;1
399;4.618.364.365;3.441.001.954;186.496.342;7.566.206.132;7.537.216.309;1
487;3.252.816.195;9.444.192.182;1.559.853.621;7.697.085.079;8.563.137.146;1
749;1.173.782.186;5.199.513.832;1.645.864.981;7.709.227.536;7.624.888.839;1
820;3.275.971.788;6.228.383.496;4.181.689.416;7.681.480.368;8.386.246.441;1
524;2.371.675.517;5.961.392.436;2.696.307.751;7.639.878.326;7.377.576.291;1
581;4.611.077.722;5.814.586.179;1.397.271.428;792.807.642;7.472.754.264;1
732;524.056.705;5.325.069.987;2.459.200.307;7.621.308.585;6.703.796.366;1
1166;5.047.284.204;383.858.334;3.073.661.903;7.415.472.164;775.333.134;1
922;2.546.964.054;523.065.677;1.951.211.961;7.788.065.614;7.580.536.452;1
705;3.171.883.909;4.743.914.232;2.282.158.866;7.443.079.729;7.594.773.112;1
589;4.623.011.607;1.457.721.985;2.777.889.516;771.536.113;8.316.449.125;1
908;3.470.501.796;552.551.932;0.722190861;7.662.018.416;7.735.290.759;1
739;4.866.686.157;5.400.781.047;1.671.129.593;7.482.611.838;7.655.825.586;1
906;3.898.433.896;7.295.918.588;2.113.603.284;8.737.075.101;9.031.362.386;1
644;269.613.012;5.301.801.231;1.347.740.374;7.705.838.962;8.685.436.064;1
1000;2.475.173.527;6.989.254.602;2.277.636.384;7.793.725.273;8.831.872.955;0
615;4.990.245.117;5.384.271.676;250.755.948;8.646.399.599;8.238.103.572;0
451;2.348.399.835;5.803.016.731;1.157.124.545;7.537.288.885;8.214.386.475;1
589;4.845.775.923;474.162.945;2.580.182.583;8.618.440.558;7.238.101.564;1
339;527.400.584;6.489.208.418;2.509.431.948;8.552.691.999;8.078.755.324;1
744;2.062.884.952;9.392.646.401;1.006.720.499;7.607.184.276;7.810.043.761;1
636;4.114.348.276;3.965.918.793;1.251.276.072;773.692.842;8.296.124.372;1
640;4.611.244.554;5.065.814.641;3.682.724.977;7.725.775.123;7.171.205.775;1
907;2.205.801.013;4.203.304.403;1.944.916.504;8.744.848.755;8.596.666.259;1
1396;2.430.840.714;7.519.127.639;1.114.416.427;7.727.566.804;744.182.383;1
899;2.825.513.445;5.107.071.503;1.085.310.164;7.609.997.989;8.167.164.317;0
643;2.327.540.192;4.526.079.951;1.687.206.431;8.102.517.932;8.716.986.031;0
1051;4.039.704.696;9.000.817.727;3.090.365.421;7.745.188.122;8.495.572.141;0
563;3.779.414.757;5.172.752.113;2.946.320.102;7.547.042.758;8.282.268.386;1
640;330.371.116;7.850.293.228;2.787.831.993;7.423.595.206;6.908.455.658;1
473;324.984.172;5.929.335.676;3.228.640.584;754.433.395;769.919.561;0
452;321.485.382;3.388.692.507;2.145.690.527;8.774.161.287;8.084.028.202;1
424;2.612.656.286;6.025.298.103;2.575.465.413;7.698.332.423;7.060.597.583;1
684;2.181.097.504;8.897.160.151;3.004.070.994;7.485.519.263;8.060.382.238;1
999;213.733.375;575.310.033;1.203.661.482;746.641.022;8.124.485.014;1
1148;1.915.858.926;5.005.757.003;5.155.928.457;775.597.732;8.571.073.537;0
1047;4.530.694.113;6.644.509.051;400.811.403;7.464.210.628;726.282.863;1
688;4.054.783.468;6.921.719.519;1.398.208.842;7.598.902.725;6.627.610.155;0
892;1.950.150.809;4.987.174.307;2.646.947.539;772.917.267;7.828.073.016;0
466;4.894.282.329;103.611.782;1.881.983.255;7.704.855.987;6.604.671.856;1
1108;275.536.558;7.591.271.175;4.520.293.604;7.602.660.314;8.004.555.209;1
833;4.486.857.174;4.713.050.332;160.440.898;7.597.510.705;8.905.664.474;0
510;5.005.910.005;9.427.946.608;3.028.928.249;7.513.094.319;772.759.446;1
556;4.215.539.362;2.666.697.001;1.063.327.029;7.553.934.982;7.350.361.784;1
610;2.738.935.614;5.353.313.933;2.396.913.728;8.100.530.031;7.090.238.035;1
758;373.849.298;5.594.919.774;1.645.509.278;7.647.121.025;7.095.329.961;1
541;3.899.179.708;5.636.930.612;5.116.015.077;7.667.656.482;7.954.727.124;1
929;4.951.865.715;6.320.757.951;2.229.820.307;8.490.180.448;814.868.165;1
1320;401.492.868;4.271.918.896;2.228.543.593;7.529.800.886;7.529.211.436;0
1174;303.109.098;11.687.176;5.693.943.641;7.526.546.925;7.210.802.724;0
1050;2.484.554.722;5.188.038.367;1.707.343.757;7.645.134.049;7.544.574.801;1
1023;4.320.225.838;7.617.877.792;1.676.703.632;7.669.841.459;8.250.758.846;0
942;503.795.157;5.701.019.189;0.954781215;7.964.889.012;697.177.857;0
426;2.446.125.088;7.657.659.896;1.518.368.104;7.684.307.696;7.898.516.206;1
741;5.471.766.253;723.336.181;2.414.522.506;7.856.844.098;8.083.646.056;1
1235;2.032.809.743;4.052.795.403;2.121.514.633;7.565.790.902;8.234.384.166;1
1403;3.094.966.531;3.454.279.826;1.915.841.385;7.689.774.795;7.376.831.159;1
881;1.927.555.894;1.582.820.426;2.029.608.676;835.022.286;8.890.632.772;1
963;1.999.209.762;5.830.339.846;4.719.131.813;7.827.132.158;8.781.503.455;1
967;3.072.460.914;8.659.750.614;1.730.089.308;7.525.301.437;6.560.000.711;1
469;3.930.981.874;8.341.811.977;2.936.434.908;7.892.913.204;7.357.219.809;1
801;3.641.361.469;527.906.917;1.365.717.433;7.541.459.541;830.963.652;1
531;4.403.536.216;3.540.653.525;1.904.252.602;7.805.478.666;8.477.204.007;1
645;3.886.103.994;1.186.876.561;3.210.667.613;7.608.070.548;7.765.004.125;1
636;1.857.765.759;6.382.922.535;3.185.128.573;7.713.576.158;8.246.462.495;0
837;284.670.244;1.035.611.044;6.414.517.414;7.727.342.546;7.920.521.619;1
701;588.233.669;443.013.238;1.662.492.608;7.607.969.233;7.945.811.821;1
742;3.214.087.204;5.403.423.062;3.086.540.866;7.531.824.798;8.533.742.061;1
630;2.114.510.676;7.240.794.532;3.393.747.328;7.678.148.112;6.990.986.437;1
712;2.169.934.076;5.002.798.969;3.062.013.574;7.755.993.813;8.763.512.151;0
1514;3.338.063.221;5.319.598.267;1.568.673.652;7.716.137.578;8.109.809.522;1
623;3.586.064.195;4.424.377.778;1.566.359.735;7.587.115.794;8.517.621.724;1
620;2.099.176.866;4.509.131.834;2.762.098.475;7.642.458.479;8.097.855.054;1
1144;2.516.392.214;3.918.072.075;2.037.699.696;7.698.813.079;7.598.842.669;0
889;2.872.788.826;7.685.777.484;3.019.171.793;7.601.315.582;8.374.189.406;0
589;3.351.885.145;4.440.074.153;2.937.521.381;7.917.138.002;8.965.590.749;1
406;2.936.676.762;6.800.314.321;2.553.606.777;7.758.322.704;8.424.390.999;1
751;2.487.706.324;1.733.518.775;4.763.237.902;8.168.255.758;7.335.147.895;0
573;2.909.965.489;7.551.765.227;2.068.166.333;7.853.059.321;8.056.973.902;1
862;5.440.153.396;5.678.787.129;3.203.991.041;7.437.756.301;7.747.008.417;1
651;2.758.789.262;4.510.129.352;1.163.138.328;7.723.978.818;8.547.749.206;1
925;498.861.117;415.565.995;1.157.723.746;7.787.686.142;7.469.141.718;1
1061;2.202.339.441;4.737.073.072;1.731.459.636;7.500.982.688;8.749.650.498;1
1230;4.010.652.794;1.034.076.544;1.423.299.253;7.711.451.646;7.695.321.131;1
694;2.945.726.903;9.174.094.273;3.370.997.381;7.541.961.217;6.460.060.259;1
1488;3.773.569.813;6.925.047.954;2.179.802.501;77.060.432;7.326.145.875;1
956;3.814.857.562;0.897302195;266.630.548;766.388.541;8.419.213.338;1
658;2.574.687.816;7.869.802.955;3.251.984.441;7.808.554.716;8.453.590.993;1
920;193.158.338;7.938.132.904;3.459.147.625;7.413.970.579;6.989.840.403;1
580;2.184.977.454;6.637.368.079;2.495.720.839;7.743.442.868;8.027.197.258;1
656;1.940.335.719;4.439.177.188;1.556.315.555;778.419.673;7.840.236.603;0
559;5.154.492.216;5.917.682.377;2.787.751.873;7.565.280.329;7.635.847.337;1
814;3.266.709.277;7.747.184.865;0.190855366;7.533.856.396;7.424.514.928;1
1194;3.699.360.439;5.645.468.254;1.255.303.074;7.358.677.968;7.307.468.185;1
429;2.628.433.166;4.397.019.629;1.374.777.388;7.656.766.089;7.837.205.041;1
956;2.691.648.841;3.776.589.176;254.358.249;7.749.681.482;8.435.696.983;1
1433;5.181.845.441;6.402.249.027;1.656.898.102;7.685.272.533;805.242.778;0
787;2.784.999.885;9.593.899.862;3.033.272.561;7.771.683.179;7.002.199.953;0
649;2.900.902.279;4.153.836.969;2.165.514.138;7.496.908.246;8.655.992.387;0
637;3.245.108.983;7.322.305.862;1.277.683.046;7.456.282.737;7.058.574.279;0
974;2.243.030.515;4.744.055.207;2.926.562.849;7.485.727.713;6.991.458.317;1
913;429.636.711;5.158.697.165;3.034.383.234;7.565.003.892;8.470.753.392;0
905;5.253.239.444;7.250.669.158;2.849.116.184;7.601.636.698;8.335.507.067;1
759;4.612.307.363;5.331.648.764;0.828580038;7.604.243.521;9.119.317.314;1
751;2.616.765.633;4.787.736.091;1.670.798.202;772.369.021;8.736.805.153;1
440;3.293.276.428;8.619.397.567;1.285.274.818;7.708.342.099;738.069.962;1
562;2.721.206.283;5.327.969.429;1.459.339.257;7.443.184.297;7.666.385.146;0
765;5.078.868.833;7.017.749.506;5.907.164.184;7.606.245.715;6.827.341.024;1
875;4.008.707.454;4.994.708.583;1.990.044.943;7.614.497.873;7.527.661.471;1
609;2.253.007.574;9.819.721.935;147.246.704;7.392.681.768;7.786.681.071;1
1156;2.700.774.297;5.248.019.828;1.804.266.144;8.454.949.144;7.561.358.378;0
1119;4.358.616.175;5.435.706.541;2.614.383.521;7.583.103.905;8.196.948.325;0
683;2.821.898.976;4.058.320.554;1.426.996.302;7.707.944.657;7.564.866.561;0
714;3.990.741.256;6.348.027.921;1.425.183.493;7.560.000.631;6.583.502.573;1
698;2.341.274.926;5.671.942.845;1.716.112.208;8.277.554.386;7.015.110.552;0
430;2.431.703.349;5.244.714.155;2.029.307.926;7.634.394.805;8.528.916.317;0
977;2.309.873.752;3.447.025.904;3.175.855.835;8.331.553.012;8.846.627.477;0
514;4.881.438.774;5.069.417.977;2.625.229.713;8.449.924.009;8.240.921.105;1
659;2.811.471.732;1.313.086.292;5.917.269.774;845.385.616;6.801.697.804;1
809;3.650.556.373;1.010.944.587;3.235.596.214;7.788.428.164;7.770.331.612;0
385;5.429.725.888;7.458.353.442;1.650.073.972;7.621.298.962;8.863.151.296;1
508;4.106.527.633;613.455.428;2.606.914.951;7.700.377.427;848.497.611;0
568;3.889.476.436;122.276.052;1.976.207.192;7.854.879.922;7.700.868.988;1
547;329.250.378;122.177.211;709.757.141;747.506.467;902.218.738;1
1623;2.854.642.353;6.411.596.526;1.972.263.018;7.792.414.147;8.460.111.127;1
575;5.507.877.775;7.952.730.909;1.529.160.117;761.262.302;777.310.277;1
767;3.675.061.993;6.603.298.744;2.240.415.747;7.722.655.708;7.187.110.652;0
1245;3.237.114.193;1.032.368.723;1.263.799.179;7.711.715.944;7.921.172.371;1
956;3.875.586.022;3.548.484.684;2.334.707.575;7.734.767.563;7.812.339.988;1
723;4.044.200.246;9.745.379.452;1.467.089.308;7.469.757.741;7.929.371.536;1
402;4.397.699.122;5.749.116.527;2.180.244.517;7.506.688.858;7.812.230.947;1
726;5.075.962.382;671.698.906;2.780.065.024;7.615.934.375;7.419.393.545;1
529;231.711.537;4.039.166.383;1.539.632.403;7.768.264.837;7.230.861.995;0
677;2.661.355.679;5.841.321.223;3.510.586.821;7.761.009.548;745.067.845;0
717;2.576.680.424;721.750.355;2.951.812.585;7.800.838.851;8.059.235.909;0
